epoch,phase,steps,nr_games,average_reward,min_game_reward,max_game_reward,last_exploration_rate,total_train_steps,replay_memory_count,meanq,meancost,weight_updates,total_time,epoch_time,steps_per_second
0,random,50000,62,-62.96451715043474,-71.200001090765,-52.80000089108944,1,6000000,0,0,0,0,7.1643349999999995,7.140938,7001.8812654584035
25,train,250000,315,12.078729375108837,-7.6000009179115295,26.799999445676804,0.1,6250000,250000,7.48421,0.039949854556896695,62492,1153.8311310000001,1146.6665770000002,218.02327286286635
25,test,125000,157,20.807642683576617,2.099999360740185,31.699999310076237,0.05,6250000,250000,7.48421,0,62492,1470.920603,317.07203000000004,394.2321875568778
26,train,250000,314,13.412738076773046,-2.4000009298324585,29.39999933540821,0.1,6500000,500000,7.92082,0.020798764436119416,124992,2618.739359,1147.8157680000002,217.80498836987573
26,test,125000,157,15.095540655266703,-3.100000821053982,26.09999930113554,0.05,6500000,500000,7.92082,0,124992,2936.3670700000002,317.61075800000026,393.56349510050256
27,train,250000,315,12.339046843373582,-9.300001002848148,31.2999994084239,0.1,6750000,750000,7.98662,0.014570333560255834,187492,4086.5150160000003,1150.1452450000002,217.3638512934077
27,test,125000,157,13.218470585051996,-8.500000916421413,25.899999268352985,0.05,6750000,750000,7.98662,0,187492,4403.858813,317.32647599999973,393.9160752536769
28,train,250000,314,14.458597956569326,-8.800000950694084,36.99999937415123,0.1,7000000,1000000,8.00161,0.011549708787661277,249992,5551.708304,1147.8467579999997,217.79910798859447
28,test,125000,157,15.66815211367644,-3.7000008299946785,29.099999226629734,0.05,7000000,1000000,8.00161,0,249992,5869.335575,317.6095320000004,393.56501428930613
29,train,250000,314,14.336941941955665,-1.1000008210539818,32.29999936372042,0.1,7250000,1000000,8.17336,0.0095472851718788141,312492,7016.393021,1147.0547470000001,217.94949251886055
29,test,125000,157,21.945859170785756,4.999999180436134,34.99999935925007,0.05,7250000,1000000,8.17336,0,312492,7335.3643600000005,318.9547840000005,391.9050795613707
30,train,250000,314,16.450954666420547,-1.0000008940696716,29.999999418854713,0.1,7500000,1000000,8.36538,0.0081336297360455768,374992,8483.063316,1147.6962440000007,217.82767113420985
30,test,125000,157,27.50445793360281,14.899999223649502,37.99999940395355,0.05,7500000,1000000,8.36538,0,374992,8801.507096,318.42690799999946,392.5547648755871
31,train,250000,314,15.580890959235505,-6.1000010296702385,32.799999371171,0.1,7750000,1000000,8.6802,0.0072370665889637947,437492,9949.694560999998,1148.1844959999999,217.73504247003874
31,test,125000,157,7.790444935820284,-11.000000953674316,21.59999917447567,0.05,7750000,1000000,8.6802,0,437492,10267.347382,317.6362970000009,393.53185130476334
32,train,250000,314,15.444903707594433,-16.200001075863838,28.49999951571226,0.1,8000000,1000000,8.91625,0.0069437290497137844,499992,11414.286564,1146.936189,217.97202180704753
32,test,125000,157,23.743948487529345,10.499999232590199,33.899999402463436,0.05,8000000,1000000,8.91625,0,499992,11732.835826999999,318.5320520000005,392.425186775238
33,train,250000,315,18.273332611175746,1.2999990805983543,34.29999949783087,0.1,8250000,1000000,9.14951,0.0061940216759370226,562492,12879.490009,1146.6512180000009,218.02619320986918
33,test,125000,157,19.891718987826334,-6.600000962615013,28.999999299645424,0.05,8250000,1000000,9.14951,0,562492,13198.585548,319.07815499999924,391.75355016077583
34,train,250000,314,16.311464208848545,1.2999990358948708,35.69999936968088,0.1,8500000,1000000,9.13031,0.0058425995432741205,624992,14345.928694999999,1147.3403120000003,217.8952464105523
34,test,125000,157,7.096177396453491,-7.70000097900629,18.79999916255474,0.05,8500000,1000000,9.13031,0,624992,14663.765521,317.8195510000005,393.3049417718163
35,train,250000,314,17.33184638889921,-8.500000961124897,36.19999939203262,0.1,8750000,1000000,8.98017,0.0052445152957965955,687492,15810.109337,1146.3409609999999,218.08520196461865
